X	Y	Species	Type	Diam	Height
33.4748232504353	8.31250562332571	PIMO	Adult	49.8	0
258.945667860098	111.178872850724	PIMO	Adult	4.8	0
229.545390489511	168.116589286365	PIMO	Adult	1.9	0
182.494898932055	37.1631876099855	PIMO	Adult	5.57	0
282.274894346483	161.821814789437	PIMO	Adult	1.93062567294744	0
151.124329632148	71.1942724417895	PIMO	Adult	14.0593954867994	0
199.017518945038	159.678542730398	PIMO	Adult	1.60651112699394	0
98.4790121437982	84.69056726899	PIMO	Adult	18.4737609976375	0
162.91494613979	220.324649219401	PIMO	Adult	13.8451620487476	0
138.854884472676	26.6114800935611	PIMO	Adult	65.3448838268981	0
215.13368266169	280.650043766946	PIMO	Adult	5.9842910593848	0
63.1674486910924	64.1099121188745	PIMO	Adult	7.76593668399159	0
99.7846323531121	159.818995208479	PIMO	Adult	91.9986335839209	0
160.423448192887	207.971925102174	PIMO	Adult	2.26141444876891	0
205.658096680418	94.7692809859291	PIMO	Adult	17.1396050723154	0
240.134902554564	131.440263544209	PIMO	Adult	55.7414428564684	0
98.4282027231529	73.8133794860914	PIMO	Adult	46.247230003961	0
16.5347086032853	136.950846598484	PIMO	Adult	28.369541664583	0
113.446868746541	211.937594809569	PIMO	Adult	3.48498559840946	0
68.328074645251	58.595647662878	PIMO	Adult	10.5102178219255	0
225.429817847908	247.982234763913	PIMO	Adult	68.213530553335	0
21.7280157376081	146.198735875078	PIMO	Adult	10.862233914936	0
62.258495693095	197.750726365484	PIMO	Adult	6.19056000905145	0
134.877608413808	183.308190386742	PIMO	Adult	127.448990367175	0
151.394658442587	257.203065161593	PIMO	Adult	35.2695529365812	0
299.015344935469	152.815447887406	PIMO	Adult	3.38541637935356	0
245.604530512355	180.29705286026	PIMO	Adult	14.9974728809668	0
212.58240994066	102.332828077488	PIMO	Adult	36.8386825137194	0
295.130291534588	45.659112255089	PIMO	Adult	10.6710386746644	0
274.245013296604	211.353903519921	PIMO	Adult	7.91658587604955	0
291.835802863352	93.231807067059	ABMA	Adult	13.5257812081103	0
268.556056846865	285.900454642251	ABMA	Adult	76.5688606509827	0
97.8012932930142	234.496151050553	ABMA	Adult	12.1828805481553	0
140.65584554337	211.185790481977	ABMA	Adult	11.6989834127051	0
27.0199721446261	119.532449520193	ABMA	Adult	2.20044984367888	0
5.8838500874117	218.006136221811	ABMA	Adult	61.3301057447797	0
63.2115495158359	72.6767178392038	ABMA	Adult	18.0497817839989	0
103.74126364477	118.428855319507	ABMA	Adult	32.6631516314325	0
220.897632627748	74.0419253474101	ABMA	Adult	1.87988411379284	0
19.0630065975711	20.958651532419	ABMA	Adult	42.393942057859	0
94.44562245626	289.440991985612	ABMA	Adult	3.05892940952151	0
298.184445337392	145.848470530473	ABMA	Adult	84.4880275653411	0
177.784186857753	22.9547376511618	ABMA	Adult	13.3365452127299	0
248.77030136995	76.5294520184398	ABMA	Adult	8.58670869016048	0
40.345787233673	257.524449401535	ABMA	Adult	18.029248003469	0
191.829277994111	244.818048994057	ABMA	Adult	16.3014345112788	0
59.7525438526645	281.472579971887	ABMA	Adult	14.7991094322128	0
29.2978433892131	283.864710666239	ABMA	Adult	8.23502109206463	0
61.3706053001806	152.237820345908	ABMA	Adult	9.39735410291853	0
273.741264198907	180.798157327808	ABMA	Adult	20.3338143931839	0
106.246785423718	8.37678245734423	ABMA	Adult	6.29487690369035	0
126.024331664667	286.317584384233	ABMA	Adult	7.87899669021692	0
113.64895273	6.37968122027814	ABMA	Adult	143.504248438418	0
296.708902157843	36.4809836028144	ABMA	Adult	31.4497083561413	0
248.4820200596	137.897398718633	ABMA	Adult	8.29677043371239	0
220.278018317185	289.411740191281	ABMA	Adult	5.5788743432041	0
183.974151941948	193.377373530529	ABMA	Adult	2.33690123855266	0
86.7050881963223	225.802518404089	ABMA	Adult	63.9203781949201	0
143.660432123579	48.8561242818832	ABMA	Adult	19.2920126146293	0
44.1013208823279	105.049105128273	ABMA	Adult	14.1465160135984	0
76.0165985673666	118.137216917239	ABMA	Adult	141.469504993628	0
260.965846781619	213.303555571474	ABMA	Adult	53.7905569379731	0
196.525643952191	61.5642707096413	ABMA	Adult	5.45135347583272	0
53.1082205940038	65.4876824235544	ABMA	Adult	14.1619968305772	0
4.82837869785726	2.28809926193208	ABMA	Adult	102.049120517666	0
270.781758707017	37.2858619317412	ABMA	Adult	6.23906298944178	0
247.952558635734	211.066212365404	ABMA	Adult	31.2478491561674	0
170.943901408464	205.662183626555	ABMA	Adult	27.676458308591	0
12.1935279574245	2.01661256141961	ABMA	Adult	23.8839550370325	0
95.791580574587	267.141102044843	ABMA	Adult	12.8683084173461	0
36.0048064962029	77.1938834572211	ABMA	Adult	28.5231832738822	0
111.886154045351	278.086132742465	ABMA	Adult	5.16590724450112	0
62.3040553182364	111.501917615533	ABMA	Adult	16.8026231268024	0
5.76577561441809	94.4783395389095	ABMA	Adult	3.58442709300576	0
103.37174073793	270.914315083064	ABMA	Adult	5.42511734570559	0
29.708477226086	264.624897250906	ABMA	Adult	10.1804928467218	0
33.6267234524712	279.312192695215	ABMA	Adult	76.2237571531819	0
38.6247611604631	44.0550133818761	ABMA	Adult	11.6281089804657	0
85.1388077717274	295.864034746774	ABMA	Adult	6.92284329409577	0
234.703831630759	278.644457948394	ABMA	Adult	22.2105387343537	0
41.7700723512098	141.628645104356	ABMA	Adult	45.4113933445228	0
66.9777575181797	161.125564528629	ABMA	Adult	5.52014042309637	0
242.026206711307	286.618790659122	ABMA	Adult	52.7647848235554	0
145.46470886562	73.2779055833817	ABMA	Adult	3.99329490465518	0
141.140836221166	83.7478820700198	ABMA	Adult	65.4179586731432	0
4.6216597314924	64.3565911101177	ABMA	Adult	19.5427284408595	0
46.051739808172	11.9541168445721	ABMA	Adult	7.72350705543809	0
286.526439269073	90.8021927112713	ABMA	Adult	21.170192201761	0
233.923149481416	180.728572723456	ABMA	Adult	19.1844621908718	0
271.243434702046	93.0437325965613	ABMA	Adult	96.212800570374	0
108.893262315542	132.479859469458	ABMA	Adult	74.854396538461	0
260.647147684358	158.522740309127	ABMA	Adult	56.2449509978607	0
16.4179778890684	124.351515015587	ABMA	Adult	19.9893184830434	0
200.463894987479	278.361969790421	ABMA	Adult	100.047665570216	0
229.61547060404	9.13110757246614	ABMA	Adult	6.43497717549346	0
25.0275008613244	294.75548544433	ABMA	Adult	28.8766713759263	0
272.620381484739	78.2677083509043	ABMA	Adult	11.6649678810472	0
217.812222917564	212.04289002344	ABMA	Adult	7.63588495827933	0
78.5089683020487	214.799094130285	ABMA	Adult	1.86229448850263	0
147.87226470653	140.006638644263	ABMA	Adult	31.0059329214419	0
173.066469677724	238.905570097268	ABMA	Adult	6.14236380561991	0
71.980676217936	295.9854563931	ABMA	Adult	8.46347972043967	0
158.0469107721	142.71881848108	ABMA	Adult	5.66252774192083	0
183.734802645631	170.454948674887	ABMA	Adult	24.5260127629253	0
161.511571216397	60.9774377429858	ABMA	Adult	25.4054041571365	0
98.8600315293297	251.504131034017	ABMA	Adult	4.67114395072265	0
269.020397169515	256.568582123145	ABMA	Adult	7.43394184881253	0
239.709959831089	108.500608988106	ABMA	Adult	2.77951193402323	0
283.674382651225	52.1793799242005	ABMA	Adult	20.6934752246608	0
35.0091811968014	95.8587476285174	ABMA	Adult	15.6568630046586	0
195.63375399448	32.7712236670777	ABMA	Adult	37.924008207913	0
273.474656534381	64.8800445953384	ABMA	Adult	1.2134590446115	0
78.6089020315558	209.496993455105	ABMA	Adult	6.07358223520706	0
109.938720823266	139.720544870943	ABMA	Adult	1.0848067198648	0
211.841398221441	148.810146725737	ABMA	Adult	98.3192222389421	0
286.28482860513	262.060220330022	ABMA	Adult	16.5359587779807	0
174.950639717281	224.757554917596	ABMA	Adult	21.1333957380688	0
77.510127145797	230.478439014405	ABMA	Adult	89.4349162655526	0
264.23209849745	57.0299646584317	ABMA	Adult	38.1451205772759	0
257.689314871095	43.1074527092278	ABMA	Adult	51.1039771198917	0
298.521021916531	1.12445508129895	ABMA	Adult	2.40763357929862	0
56.4328028820455	268.021972524002	ABMA	Adult	23.3891506261131	0
119.104159064591	170.423933188431	ABMA	Adult	2.14711368650763	0
56.2891667475924	260.460645100102	ABMA	Adult	6.25172080513405	0
27.7217740891501	239.419821510091	ABMA	Adult	6.04509474007849	0
154.79101720266	62.9607453709468	ABMA	Adult	10.2333861475671	0
288.960979809053	270.149100269191	ABMA	Adult	33.6691006258289	0
29.1938671376556	238.86885875836	ABMA	Adult	2.8894476468713	0
228.864201670513	251.639865757897	ABMA	Adult	111.554815403728	0
29.9348148750141	296.190470131114	ABMA	Adult	38.8420177934609	0
233.103928319179	169.097875943407	ABMA	Adult	17.4019644327358	0
247.391718509607	257.669251458719	ABMA	Adult	44.3709526440756	0
196.787431742996	269.064209237695	ABMA	Adult	2.02373282863904	0
118.29257842619	60.5877201771364	ABMA	Adult	48.3959713101402	0
79.8391299555078	156.632867711596	ABMA	Adult	5.76246967236488	0
180.939016398042	17.4976319074631	ABMA	Adult	31.7158464164246	0
94.6525862440467	225.273626041599	ABMA	Adult	40.5874598188492	0
157.801331346855	46.3522994192317	ABMA	Adult	17.8113431658113	0
265.838203858584	99.2775710765272	ABMA	Adult	2.94870545200997	0
249.285920220427	22.8471448877826	ABMA	Adult	17.1317609954028	0
222.057422460057	36.6954137105495	ABMA	Adult	114.454044344017	0
145.960973901674	263.222690415569	ABMA	Adult	25.0121084273498	0
294.382991292514	123.233956494369	ABMA	Adult	67.8114670923759	0
268.041227781214	261.519570881501	ABMA	Adult	8.98774723485666	0
26.2703473912552	49.1245567565784	ABMA	Adult	17.7931110015466	0
248.941627261229	64.2058874946088	ABMA	Adult	36.3094743703938	0
207.169716688804	197.634228179231	ABMA	Adult	13.1476193241482	0
164.63819523342	8.16415648441762	ABMA	Adult	184.853449357488	0
159.238903038204	235.544904624112	ABMA	Adult	3.41910300579321	0
264.153248886578	220.991389732808	ABMA	Adult	3.88850155423743	0
69.7824057424441	167.617082898505	ABMA	Adult	15.3018887250851	0
70.9376233862713	270.188437099569	ABMA	Adult	15.8862472873687	0
258.205505087972	166.233451198786	ABMA	Adult	18.8479537998529	0
102.25226317998	89.7139690350741	ABMA	Adult	10.2402613098497	0
