X	Y	Species	Type	Diam	Height
266.167430346832	31.6401154501364	ABMA	Adult	1.3	0
272.381111886352	150.407122587785	ABMA	Adult	1.3	0
260.379827278666	225.510332593694	ABMA	Adult	1.3	0
70.1763093704358	119.322473416105	ABMA	Adult	1.3	0
138.23847421445	98.8942305324599	ABMA	Adult	1.3	0
132.323116762564	258.293479727581	ABMA	Adult	1.3	0
107.954924739897	173.365501617081	ABMA	Adult	1.3	0
91.2725219037384	44.7146539343521	ABMA	Adult	1.3	0
129.110327968374	1.09474968630821	PICO	Adult	1.95288288525026	0
78.9589030668139	55.9243106050417	PICO	Adult	11.6797986514969	0
174.671951425262	149.820970441215	PICO	Adult	3.98537055253698	0
215.420493576676	197.203838126734	PICO	Adult	5.23715431511986	0
124.184815096669	40.3273992938921	PICO	Adult	10.383584592809	0
248.283159825951	156.322603393346	PICO	Adult	3.71345898446994	0
207.849752926268	144.967071991414	PICO	Adult	10.4305902915151	0
286.854865844361	212.629259051755	PICO	Adult	3.68044976391311	0
237.706440640613	63.2434441242367	PICO	Adult	5.14980010376047	0
203.758570435457	195.047214394435	PICO	Adult	3.129805826887	0
90.7037325203419	183.783118030988	PICO	Adult	5.23351426798222	0
242.952233436517	73.9085352513939	PICO	Adult	52.9197971871096	0
8.94623841159046	246.259264089167	PICO	Adult	6.59557932964504	0
178.636443824507	267.418399988674	PICO	Adult	11.2637155941021	0
33.55968890246	30.7383372914046	PICO	Adult	9.4419221801292	0
298.207457643002	88.3863033028319	PICO	Adult	12.2613074876007	0
40.1271879673004	68.3942073723301	PICO	Adult	1.52692639040748	0
46.0496644489467	165.05184781272	PICO	Adult	8.09131450952606	0
241.492421901785	137.86758617498	PICO	Adult	2.21398794933271	0
217.13561990764	9.78520929347724	PICO	Adult	5.28154079337933	0
13.023108872585	85.0121759343892	PICO	Adult	8.03001523072313	0
41.3321552798152	2.54478903952986	PICO	Adult	8.47987793081041	0
46.8320967396721	190.44553921558	PICO	Adult	7.3646722331193	0
166.238122712821	55.5251256097108	PICO	Adult	3.54528331322653	0
196.538811572827	185.303019988351	PICO	Adult	3.81453370695148	0
158.963252627291	176.470676762983	PICO	Adult	15.5715707008055	0
264.974424568936	283.906416641548	PICO	Adult	33.2614516133048	0
39.7546596592292	119.556651287712	PICO	Adult	73.3981798299426	0
71.7672441154718	54.4501382857561	PICO	Adult	6.1634239146802	0
229.769701813348	67.156803351827	PICO	Adult	13.5990736361695	0
168.516974779777	271.869152993895	PICO	Adult	16.5262685277796	0
30.9244939824566	213.419755222276	PICO	Adult	9.29096595120048	0
69.8162288870662	236.481950827874	PICO	Adult	3.29544709935788	0
151.752657280304	37.1834117453545	PICO	Adult	5.02069479587775	0
36.3292853347957	278.770362026989	PICO	Adult	13.2245103705454	0
145.903206453659	88.6770422570407	PICO	Adult	7.15265464037538	0
60.9437082661316	297.524599148892	PICO	Adult	24.6096939516682	0
268.390358355828	105.701483180746	PICO	Adult	12.8679278556817	0
81.9106631912291	199.951158743352	PICO	Adult	19.5392650443725	0
155.091719934717	85.1064967922866	PICO	Adult	2.98790491544885	0
83.1857993267477	299.558587674983	PICO	Adult	6.80260526419226	0
29.5265409629792	43.3001882163808	PICO	Adult	8.98538793423833	0
47.5405605509877	249.569245101884	PICO	Adult	20.6568079787671	0
295.433434378356	9.90230916067958	PICO	Adult	27.8680483631193	0
22.8900871239603	118.371445359662	PICO	Adult	51.8401946587982	0
101.3338342309	109.38371848315	PICO	Adult	18.5188031938736	0
274.977693962865	259.804203081876	PICO	Adult	4.79636660689901	0
14.8999675177038	35.9830444213003	PICO	Adult	1.54787432381609	0
249.049454927444	225.069228583016	PICO	Adult	11.0521120307313	0
245.015823701397	169.547154894099	PICO	Adult	5.05893744013656	0
230.215890915133	46.0588003741577	PICO	Adult	6.88371764242392	0
61.2729232991114	216.015820624307	PICO	Adult	13.8178197243514	0
125.238378276117	257.514752307907	PIJE	Adult	10.5378610010087	0
258.94745264668	76.2609802884981	PIJE	Adult	2.60941385349683	0
166.405244311318	112.730635050684	PIJE	Adult	7.26366096808264	0
15.0876754894853	83.6431647883728	PIJE	Adult	1.57955144024977	0
265.344684803858	290.951601834968	PIJE	Adult	4.01759950560296	0
268.73209385667	70.0483234366402	PIJE	Adult	7.30108086468273	0
80.8241612277925	81.8637884454802	PIJE	Adult	15.7623495619137	0
157.710442179814	16.754581569694	PIJE	Adult	4.02218148132444	0
61.0793818719685	170.566581236199	PIJE	Adult	2.17382751757738	0
226.646991306916	158.521165698767	PIJE	Adult	6.17989348369291	0
185.625591315329	224.5528426487	PIJE	Adult	5.6331283456588	0
167.763531021774	72.7968054357916	PIJE	Adult	5.40612061676696	0
114.366601151414	127.415500581264	PIJE	Adult	3.85032336246213	0
254.639119491912	81.6061473218724	PIJE	Adult	7.94758803132566	0
188.743081572466	50.9792282944545	PIJE	Adult	5.84869751963309	0
14.8138978052884	298.675238457508	PIJE	Adult	2.33043667663679	0
169.087063218467	181.055517029017	PIJE	Adult	5.41813801551223	0
135.832154983655	66.6922959499061	PIJE	Adult	5.13241326262496	0
76.9885756541044	298.727769870311	PIJE	Adult	2.95458461727894	0
97.1129094483331	160.144540434703	PIJE	Adult	7.33702794278662	0
148.244289611466	233.030507038347	PIJE	Adult	2.63474472732069	0
88.8365490362048	50.6938555743545	PIJE	Adult	8.80750810235749	0
52.4813102558255	248.277052701451	PIJE	Adult	4.97582307029872	0
205.025532818399	125.835446524434	PIJE	Adult	8.05540489138254	0
80.5970206623897	143.422664422542	PIJE	Adult	15.8976283792201	0
146.107003767975	102.950262883678	PIJE	Adult	5.66669372246682	0
40.8741905819625	3.94219807349145	PIJE	Adult	5.20581619431609	0
180.016983789392	285.660620033741	PIJE	Adult	7.42321807333346	0
43.6134910443798	10.8049048343673	PIJE	Adult	12.2431071584425	0
235.329319140874	125.475064991042	PIJE	Adult	8.46924788782657	0
61.3528488669544	125.690417317674	PIJE	Adult	24.7579797976542	0
286.979555455036	240.791240776889	PIJE	Adult	7.0507571303572	0
253.334538079798	215.455454424955	PIJE	Adult	8.10300582157907	0
74.2722728988156	288.559117773548	PIJE	Adult	5.09408001511861	0
44.7777424240485	189.698208449408	PIJE	Adult	14.8944565144321	0
102.211504569277	265.402151481248	PIJE	Adult	12.892691232597	0
78.3617280190811	228.315979731269	PIJE	Adult	2.0532615187579	0
197.342529636808	251.401867903769	PIJE	Adult	4.93816576514737	0
