X	Y	Species	Type	Diam	Height
138.102	96.97	PIMO	Adult	52.299	0
58.733	60.599	PIMO	Adult	99.423	0
91.524	256.273	PIMO	Adult	5.809	0
197.735	122.248	PIMO	Adult	11.588	0
183.254	230.255	PIMO	Adult	72.662	0
222.021	162.105	PIMO	Adult	8.349	0
10.196	268.517	PIMO	Adult	63.838	0
8.6	282.917	PIMO	Adult	0.989	0
119.492	161.455	PIMO	Adult	66.621	0
83.325	164.079	PIMO	Adult	8.489	0
117.186	240.981	PIMO	Adult	4.982	0
22.284	14.808	PIMO	Adult	12.305	0
273.384	210.489	PIMO	Adult	2.415	0
194.493	263.047	PIMO	Adult	166.975	0
299.911	187.877	PIMO	Adult	187.548	0
100.343	3.457	PIMO	Adult	8.068	0
110.787	200.826	PIMO	Adult	167.815	0
33.46	77.372	PIMO	Adult	66.449	0
117.158	116.742	PIMO	Adult	24.91	0
40.733	118.198	PIMO	Adult	20.829	0
155.961	2.56	PIMO	Adult	110.225	0
130.85	106.641	PIMO	Adult	6.018	0
144.8	152.678	PIMO	Adult	7.248	0
111.266	174.947	PIMO	Adult	44.509	0
46.353	123.797	PIMO	Adult	16.958	0
76.552	285.045	PIMO	Adult	46.515	0
32.671	234.451	PIMO	Adult	79.71	0
268.39	52.778	PIMO	Adult	5.278	0
111.842	83.413	PIMO	Adult	21.674	0
0.918	0.58	PIMO	Adult	6.324	0
186.982	248.567	PIMO	Adult	7.227	0
61.882	154.141	PIMO	Adult	141.79	0
124.618	260.726	PIMO	Adult	19.197	0
82.664	58.107	PIMO	Adult	25.928	0
199.24	30.856	PIMO	Adult	10.083	0
86.225	57.617	PIMO	Adult	8.658	0
292.827	254.244	PIMO	Adult	7.33	0
191.854	277.634	PIMO	Adult	76.797	0
295.884	266.979	PIMO	Adult	1.194	0
88.953	119.639	PIMO	Adult	11.464	0
87.36	17.826	PIMO	Adult	10.875	0
80.697	233.611	PIMO	Adult	40.536	0
86.976	145.06	PIMO	Adult	3.914	0
268.509	243.913	PIMO	Adult	66.269	0
262.44	176.092	PIMO	Adult	87.983	0
25.339	17.328	PIMO	Adult	7.699	0
201.432	231.02	PIMO	Adult	146.203	0
238.459	91.707	PIMO	Adult	120.366	0
75.11	296.244	PIMO	Adult	7.381	0
54.039	278.22	PIMO	Adult	158.045	0
61.685	0.615	PIMO	Adult	41.73	0
257.159	278.924	PIMO	Adult	74.862	0
263.351	154.59	PIMO	Adult	6.347	0
17.913	208.839	PIMO	Adult	49.382	0
76.817	283.708	PIMO	Adult	17.932	0
221.943	228.107	PIMO	Adult	1.311	0
111.776	219.194	PIMO	Adult	10.699	0
294.359	230.399	PIMO	Adult	14.4	0
64.063	236.068	PIMO	Adult	5.016	0
198.049	34.773	PIMO	Adult	99.955	0
224.699	264.329	PIMO	Adult	1.528	0
6.389	210.16	PIMO	Adult	4.354	0
