X	Y	Species	Type	Diam	Height
298.638	122.545	QUKE	Adult	22.076	0
210.084	259.774	QUKE	Adult	9.322	0
119.156	95.949	QUKE	Adult	5.722	0
55.23	63.535	QUKE	Adult	13.585	0
41.777	283.389	QUKE	Adult	10.013	0
38.453	153.832	QUKE	Adult	1.412	0
67.194	22.938	QUKE	Adult	6.236	0
20.238	155.796	QUKE	Adult	5.979	0
115.833	83.539	QUKE	Adult	13.47	0
102.884	245.335	QUKE	Adult	11.987	0
277.558	124.456	QUKE	Adult	4.493	0
244.625	26.74	QUKE	Adult	9.048	0
193.069	48.895	QUKE	Adult	18.929	0
208.107	34.855	QUKE	Adult	15.775	0
152.975	147.238	QUKE	Adult	3.983	0
27.753	204.809	QUKE	Adult	11.787	0
143.553	63.074	QUKE	Adult	10.224	0
284.744	289.423	QUKE	Adult	1.834	0
113.532	202.654	QUKE	Adult	3.982	0
179.996	227.986	QUKE	Adult	22.677	0
98.998	184.426	QUKE	Adult	4.036	0
46.785	255.882	QUKE	Adult	4.368	0
113.435	25.439	QUKE	Adult	15.19	0
220.289	231.034	QUKE	Adult	11.529	0
119.214	288.73	QUKE	Adult	1.263	0
264.434	254.074	QUKE	Adult	13.552	0
186.098	97.964	QUKE	Adult	11.07	0
74.678	290.511	QUKE	Adult	4.293	0
152.356	263.651	QUKE	Adult	14.694	0
255.698	128.039	QUKE	Adult	19.68	0
165.279	142.472	QUKE	Adult	10.26	0
285.402	58.823	QUKE	Adult	3.509	0
250.971	248.994	QUKE	Adult	3.434	0
160.892	6.235	QUKE	Adult	5.201	0
251.481	14.717	QUKE	Adult	10.364	0
132.89	95.672	QUKE	Adult	10.79	0
173.411	159.373	QUKE	Adult	12.907	0
240.939	162.192	QUKE	Adult	9.123	0
170.33	38.533	QUKE	Adult	12.047	0
68.777	128.124	QUKE	Adult	6.261	0
131.683	163.719	QUKE	Adult	4.592	0
84.361	215.164	QUKE	Adult	1.953	0
232.93	215.004	QUKE	Adult	10.938	0
80.064	260.223	QUKE	Adult	5.486	0
176.874	219.351	QUKE	Adult	13.485	0
261.597	268.923	QUKE	Adult	18.033	0
98.368	238.199	QUKE	Adult	13.742	0
51.639	225.44	QUKE	Adult	10.319	0
187.15	213.482	QUKE	Adult	12.498	0
118.093	3.525	QUKE	Adult	4.834	0
175.177	75.098	QUKE	Adult	19.143	0
72.239	45.657	QUKE	Adult	1.658	0
263.412	100.833	QUKE	Adult	8.745	0
15.194	291.17	QUKE	Adult	1.293	0
19.071	19.634	QUKE	Adult	10.485	0
288.512	211.678	QUKE	Adult	11.677	0
209.721	29.629	QUKE	Adult	24.306	0
234.816	197.476	QUKE	Adult	1.491	0
28.327	47.177	QUKE	Adult	7.224	0
261.304	0.266	QUKE	Adult	22.173	0
175.937	173.299	QUKE	Adult	18.48	0
244.077	161.772	QUKE	Adult	10.045	0
22.565	97.653	QUKE	Adult	3.171	0
31.59	107.023	QUKE	Adult	24.839	0
66.259	120.205	QUKE	Adult	12.592	0
148.94	30.992	QUKE	Adult	11.81	0
5.922	199.965	QUKE	Adult	5.409	0
267.384	120.967	QUKE	Adult	1.987	0
298.628	278.018	QUKE	Adult	8.531	0
244.036	287.118	QUKE	Adult	1.912	0
209.034	45.364	QUKE	Adult	21.27	0
73.626	250.15	QUKE	Adult	5.47	0
80.971	277.832	QUKE	Adult	20.651	0
298.7	3.381	QUKE	Adult	6.22	0
173.583	141.213	QUKE	Adult	12.698	0
11.216	91.778	QUKE	Adult	4.31	0
119.45	45.518	QUKE	Adult	10.785	0
69.02	246.414	QUKE	Adult	21.986	0
238.206	242.255	QUKE	Adult	23.25	0
185.207	182.915	QUKE	Adult	13.521	0
272.037	276.461	QUKE	Adult	17.328	0
116.015	149.755	QUKE	Adult	11.674	0
162.01	45.202	QUKE	Adult	10.484	0
259.695	180.267	QUKE	Adult	4.06	0
182.037	57.108	QUKE	Adult	12.186	0
24.866	82.811	QUKE	Adult	4.001	0
140.759	205.981	QUKE	Adult	12.892	0
86.681	139.955	QUKE	Adult	11.572	0
119.951	225.881	QUKE	Adult	3.713	0
147.635	295.033	QUKE	Adult	20.673	0
24.153	59.141	QUKE	Adult	1.92	0
176.538	135.165	QUKE	Adult	4.625	0
221.764	175.867	QUKE	Adult	10.631	0
48.615	194.087	QUKE	Adult	6.019	0
213.653	3.113	QUKE	Adult	14.461	0
132.54	162.853	QUKE	Adult	1.684	0
233.13	148.217	QUKE	Adult	2.484	0
64.744	133.795	QUKE	Adult	12.71	0
92.195	292.635	QUKE	Adult	14.597	0
244.681	47.528	QUKE	Adult	9.079	0
110.99	36.39	QUKE	Adult	4.188	0
140.246	96.339	QUKE	Adult	8.667	0
24.52	118.71	QUKE	Adult	13.121	0
220.743	235.361	QUKE	Adult	11.954	0
298.732	9.125	QUKE	Adult	10.683	0
96.852	168.915	QUKE	Adult	9.727	0
33.731	102.104	QUKE	Adult	1.372	0
101.407	180.099	QUKE	Adult	19.221	0
62.342	131.38	QUKE	Adult	13.223	0
223.543	43.319	QUKE	Adult	13.098	0
1.764	250.17	QUKE	Adult	17.629	0
230.821	247.818	QUKE	Adult	13.996	0
189.827	296.1	QUKE	Adult	17.502	0
294.773	201.992	QUKE	Adult	1.626	0
256.408	197.747	QUKE	Adult	3.936	0
