X	Y	Species	Type	Diam	Height
109.599422989413	86.9861021172255	PICO	Adult	4.70546873151238	0
2.43646684102714	118.248832365498	PICO	Adult	12.9786054515029	0
144.658064958639	52.8534832410514	PICO	Adult	6.23564364689985	0
197.028395743109	284.382011275738	PICO	Adult	3.8310500543227	0
145.251347729936	229.266767855734	PICO	Adult	1.75794926296311	0
123.629686050117	34.8171104444191	PICO	Adult	37.1197295560367	0
136.434134258889	199.66632546857	PICO	Adult	3.11321351631842	0
243.470970634371	116.033668932505	PICO	Adult	22.5391310085299	0
22.6580757647753	153.857443411835	PICO	Adult	2.34180696237178	0
207.643549167551	107.706684828736	PICO	Adult	7.96839149697913	0
178.386960597709	102.925447002053	PICO	Adult	3.89563328610344	0
283.116184431128	57.8728314489126	PICO	Adult	5.14558202644799	0
61.6154040209949	231.942062987946	PICO	Adult	2.76718595380118	0
201.563870580867	39.4408821361139	PICO	Adult	5.26240886055358	0
152.342423563823	270.21580778528	PICO	Adult	7.33391330666547	0
208.245007437654	250.54621626623	PICO	Adult	6.1906420826206	0
194.77595645003	272.383628063835	PICO	Adult	1.05597745532682	0
158.687306544743	156.410287180915	PIMO	Adult	20.16471156651	0
102.172215096653	226.932867709547	PIMO	Adult	11.4600083477281	0
214.200654183514	53.5523992264643	PIMO	Adult	71.2766565245188	0
290.078594977967	214.328193222173	PIMO	Adult	89.8414042660095	0
127.772535919212	100.883508101106	PIMO	Adult	176.154378318616	0
285.393391409889	263.849231670611	PIMO	Adult	14.336968022354	0
52.3766244761646	183.798482827842	PIMO	Adult	10.190867792463	0
219.21824819874	233.168001612648	PIMO	Adult	3.08074744040757	0
0.903132115490735	292.464788770303	PIMO	Adult	34.4147270446206	0
229.775613220409	132.0052879164	PIMO	Adult	16.5121253038677	0
82.5969146797433	7.30380245950073	PIMO	Adult	28.9891431545822	0
12.4038020381704	102.050656545907	PIMO	Adult	1.54810637484294	0
88.8364525744691	227.396622975357	PIMO	Adult	29.3093503312032	0
179.263239749707	236.887688585557	PIMO	Adult	22.5065307611181	0
280.001265392639	86.3218821818009	PIMO	Adult	40.4011679059424	0
165.819375403225	137.844905862585	PIMO	Adult	5.80587428301226	0
256.381327821873	106.05448493734	PIMO	Adult	6.22130668678664	0
7.26838186383247	243.93585305661	PIMO	Adult	8.46042423440557	0
224.401066917926	266.36812237557	PIMO	Adult	41.089626816905	0
129.811764042825	170.58505571913	PIMO	Adult	2.21294920911851	0
157.37366261892	101.110734930262	PIMO	Adult	1.84162684803834	0
177.396680717357	34.0371457859874	PIMO	Adult	2.18105252203815	0
54.7703872667626	63.8425334589556	PIMO	Adult	5.08282932759952	0
100.50543921534	76.8517749616876	PIMO	Adult	15.4282188993183	0
273.115496803075	122.953982418403	PIMO	Adult	66.4350717622855	0
27.4194000056013	271.534270048141	PIMO	Adult	7.58493718513815	0
230.003170017153	189.559155190364	PIMO	Adult	2.40270799615217	0
284.119184198789	221.40938246157	PIMO	Adult	18.5522413679837	0
35.4989274172112	230.323800095357	PIMO	Adult	13.8614009864677	0
185.360982245766	159.730158839375	PIMO	Adult	18.9168475175194	0
209.021536214277	232.656093989499	PIMO	Adult	3.65934183715556	0
151.155599579215	117.025751341134	PIMO	Adult	24.0266840558055	0
96.0344490827993	2.57509821094573	PIMO	Adult	22.171217192122	0
188.011758145876	114.038795256056	PIMO	Adult	16.0279596588427	0
89.4184223609045	225.01442253124	PIMO	Adult	21.1789213399658	0
117.190719279461	115.041961753741	PIMO	Adult	7.67430653413819	0
235.261507029645	209.021605923772	PIMO	Adult	2.15330124434528	0
82.6867093797773	129.508170112967	PIMO	Adult	3.388077652273	0
84.9791679298505	277.969680796377	PIMO	Adult	14.8593540996658	0
43.7313111964613	167.494380916469	PIMO	Adult	9.44121873264828	0
85.8679829165339	197.071687714197	PIMO	Adult	99.5589015398441	0
293.514511501417	31.0336944647133	PIMO	Adult	14.2567374708506	0
148.342447006144	152.704631234519	PIMO	Adult	71.3477360420859	0
160.756030445918	269.067154009826	PIMO	Adult	22.3656457301846	0
182.977187004872	130.043609719723	PIMO	Adult	15.2878049027956	0
243.860040069558	201.892297226004	PIMO	Adult	25.100588581661	0
2.07753062713891	194.094602158293	PIMO	Adult	2.04655291903953	0
206.056901067495	128.458663565107	PIMO	Adult	43.475402452803	0
182.203855016269	33.6319702444598	PIMO	Adult	14.1425350172422	0
26.975537231192	35.3354659862816	PIMO	Adult	20.9617418067015	0
84.4210681272671	224.726092116907	PIMO	Adult	18.9946821359734	0
83.0659536877647	185.606803349219	PIMO	Adult	11.5510704595366	0
235.551235615276	54.9051488516852	PIMO	Adult	57.4823369885738	0
137.221793504432	17.4617902608588	PIMO	Adult	4.72083316830917	0
135.676734521985	252.884544781409	PIMO	Adult	21.3048840798899	0
150.226207380183	297.782004042529	PIMO	Adult	14.1243365578312	0
243.429298186675	119.892752403393	PIMO	Adult	44.3128436086697	0
213.106408249587	84.5790298422799	PIMO	Adult	8.09255377079238	0
251.62870476488	154.541107267141	PIMO	Adult	13.4255953803433	0
16.0023953765631	267.502134642564	PIMO	Adult	35.517844799335	0
299.993736902252	207.124781724997	PIMO	Adult	69.4041167783868	0
136.707892804407	21.9011957058683	PIMO	Adult	49.6456969290055	0
55.564561765641	231.998879928142	PIMO	Adult	9.98563569051033	0
146.292929677293	79.719276423566	PIMO	Adult	14.1771893901086	0
169.389043143019	282.238031085581	PIMO	Adult	5.41610282769624	0
258.694433793426	2.58629426825792	PIMO	Adult	65.1069417780883	0
196.726581081748	187.47032834217	PIMO	Adult	39.6849123973866	0
75.9723530849442	76.4986928086728	PIMO	Adult	4.24470252849656	0
199.643310857937	238.670473219827	PIMO	Adult	34.8744533570315	0
153.345703845844	88.4079564129934	PIMO	Adult	17.9211889158517	0
256.301190960221	180.199518380687	PIMO	Adult	3.70003138511223	0
219.320073164999	160.655415477231	PIMO	Adult	5.73011716179498	0
21.8231119215488	108.800261467695	PIMO	Adult	9.96856372603721	0
287.1714719804	61.9142491836101	PIMO	Adult	3.12108687335758	0
170.592304458842	72.208257461898	PIMO	Adult	11.7497500959907	0
160.93592075631	20.1133342925459	PIMO	Adult	54.0508012979679	0
274.74177936092	298.098313459195	PIMO	Adult	2.62933720818182	0
35.3447439149022	30.6522409664467	PIMO	Adult	14.4936500379212	0
129.5371620683	95.7509152125567	PIMO	Adult	18.5533318520964	0
198.87878538575	170.570047223009	PIMO	Adult	29.1051953748118	0
