X	Y	Species	Type	Diam	Height
16.697	295.886	PILA	Adult	28.996	0
281.944	170.922	PILA	Adult	35.589	0
177.733	84.623	PILA	Adult	22.936	0
287.322	281.991	PILA	Adult	29.952	0
215.677	69.501	PILA	Adult	38.026	0
207.572	165.88	PILA	Adult	31.863	0
226.051	202.3	PILA	Adult	2.707	0
57.497	142.01	PILA	Adult	29.339	0
219.963	147.32	PILA	Adult	40.147	0
27.349	9.303	PILA	Adult	9.279	0
120.043	141.443	PILA	Adult	27.015	0
0.185	3.302	PILA	Adult	7.357	0
185.158	235.256	PILA	Adult	31.946	0
267.77	214.226	PILA	Adult	116.046	0
83.115	166.355	PILA	Adult	21.112	0
85.915	119.901	PILA	Adult	1.915	0
261.805	5.302	PILA	Adult	40.998	0
19.697	69.78	PILA	Adult	23.68	0
293.968	201.364	PILA	Adult	1.783	0
22.606	28.574	PILA	Adult	80.207	0
169.911	131.38	PILA	Adult	25.637	0
227.014	56.001	PILA	Adult	11.291	0
32.585	254.791	PILA	Adult	105.089	0
281.805	286.581	PILA	Adult	17.113	0
277.574	129.728	PILA	Adult	28.337	0
299.674	277.888	PILA	Adult	121.358	0
136.332	200.666	PILA	Adult	27.756	0
163.565	80.024	PILA	Adult	141.254	0
120.218	77.561	PILA	Adult	7.202	0
3.098	126.978	PILA	Adult	140.026	0
177.09	196.627	PILA	Adult	17.541	0
88.27	284.743	PILA	Adult	100.848	0
168.573	22.692	PILA	Adult	31.891	0
249.06	89.076	PILA	Adult	20.775	0
150.624	13.572	PILA	Adult	19.635	0
77.235	218.46	PILA	Adult	12.423	0
43.615	268.535	PILA	Adult	7.516	0
105.422	161.991	PILA	Adult	81.595	0
247.785	216.084	PILA	Adult	16.784	0
68.567	60.151	PILA	Adult	0.868	0
248.297	226.146	PILA	Adult	3.661	0
211.029	161.252	PILA	Adult	3.394	0
195.161	19.266	PILA	Adult	15.321	0
280.681	125.795	PILA	Adult	103.005	0
261.906	289.504	PILA	Adult	13.279	0
179.707	74.773	PILA	Adult	53.804	0
222.57	235.387	PILA	Adult	4.119	0
24.004	21.68	PILA	Adult	15.584	0
119.488	18.818	PILA	Adult	12.535	0
38.957	217.961	PILA	Adult	17.782	0
