X	Y	Species	Type	Diam	Height
111.795	141.732	PIMO	Adult	4.438	0
141.082	210.53	PIMO	Adult	5.358	0
166.927	95.932	PIMO	Adult	69.673	0
153.431	87.903	PIMO	Adult	9.612	0
161.47	258.738	PIMO	Adult	158.054	0
187.303	222.309	PIMO	Adult	11.534	0
47.24	16.127	PIMO	Adult	4.395	0
208.545	56.248	PIMO	Adult	5.94	0
32.106	207.476	PIMO	Adult	11.272	0
191.831	225.229	PIMO	Adult	16.918	0
260.529	134.852	PIMO	Adult	9.527	0
295.913	114.42	PIMO	Adult	12.138	0
192.461	178.438	PIMO	Adult	14.871	0
86.619	174.913	PIMO	Adult	10.753	0
137.852	195.532	PIMO	Adult	15.338	0
194.593	50.798	PIMO	Adult	13.598	0
121.761	248.223	PIMO	Adult	11.526	0
49.485	217.603	PIMO	Adult	13.418	0
26.438	23.816	PIMO	Adult	12.595	0
89.709	167.905	PIMO	Adult	11.626	0
242.144	18.953	PIMO	Adult	16.872	0
63.473	285.415	PIMO	Adult	19.458	0
180.67	105.049	PIMO	Adult	13.348	0
48.317	215.518	PIMO	Adult	23.432	0
22.729	142.982	PIMO	Adult	16.093	0
214.942	145.214	PIMO	Adult	12.823	0
114.478	190.4	PIMO	Adult	27.671	0
124.84	73.941	PIMO	Adult	13.281	0
235.494	174.546	PIMO	Adult	12.495	0
293.613	201.082	PIMO	Adult	62.37	0
51.29	150.55	PIMO	Adult	9.952	0
1.325	39.323	PIMO	Adult	9.942	0
82.525	5.461	PIMO	Adult	3.139	0
59.052	29.16	PIMO	Adult	33.591	0
196.627	177.918	PIMO	Adult	12.352	0
118.856	122.911	PIMO	Adult	157.15	0
189.763	64.802	PIMO	Adult	10.322	0
229.796	124.79	PIMO	Adult	12.536	0
146.913	295.82	PIMO	Adult	20.225	0
147.302	239.898	PIMO	Adult	3.089	0
127.492	292.898	PIMO	Adult	15.38	0
68.709	14.32	PIMO	Adult	5.055	0
205.886	34.744	PIMO	Adult	17.987	0
212.14	111.887	PIMO	Adult	3.33	0
180.247	28.695	PIMO	Adult	6.57	0
38.399	257.499	PIMO	Adult	18.117	0
89.972	277.714	PIMO	Adult	30.529	0
197.835	289.719	PIMO	Adult	7.983	0
7.5	75.437	PIMO	Adult	21.31	0
251.21	166.858	PIMO	Adult	4.411	0
265.836	172.758	PIMO	Adult	6.798	0
207.819	77.252	PIMO	Adult	19.998	0
228.121	194.28	PIMO	Adult	128.52	0
137.657	179.705	PIMO	Adult	8.796	0
87.42	7.637	PIMO	Adult	24.572	0
251.997	253.772	PIMO	Adult	2.035	0
170.26	33.969	PIMO	Adult	21.198	0
134.118	201.094	PIMO	Adult	3.428	0
134.516	59.452	PIMO	Adult	5.626	0
112.942	129.661	PIMO	Adult	14.255	0
129.456	297.505	PIMO	Adult	12.935	0
189.817	32.017	PIMO	Adult	2.674	0
199.011	62.841	PIMO	Adult	4.698	0
156.257	190.624	PIMO	Adult	7.034	0
206.655	15.91	PIMO	Adult	15.996	0
14.009	242.397	PIMO	Adult	19.584	0
57.397	266.488	PIMO	Adult	26.229	0
59.194	23.901	PIMO	Adult	2.328	0
44.248	169.643	PIMO	Adult	11.518	0
