X	Y	Species	Type	Diam	Height
283.735	155.426	PIMO	Adult	4.769	0
289.264	84.782	PIMO	Adult	2.44	0
223.307	126.236	PIMO	Adult	16.023	0
248.755	91.424	PIMO	Adult	7.73	0
23.992	117.536	PIMO	Adult	83.247	0
117.926	59.05	PIMO	Adult	10.206	0
208.52	163.436	PIMO	Adult	108.036	0
289.612	83.051	PIMO	Adult	20.23	0
276.54	281.038	PIMO	Adult	1.678	0
83.959	84.51	PIMO	Adult	11.898	0
41.518	234.687	PIMO	Adult	99.811	0
34.211	261.379	PIMO	Adult	38.032	0
198.733	87.124	PIMO	Adult	10.537	0
75.991	90.501	PIMO	Adult	18.604	0
76.877	262.292	PIMO	Adult	23.772	0
113.276	219.003	PIMO	Adult	9.245	0
244.653	163.57	PIMO	Adult	11.886	0
98.154	112.218	PIMO	Adult	4.784	0
291.512	0.131	PIMO	Adult	8.59	0
267.249	249.295	PIMO	Adult	15.447	0
255.464	130.867	PIMO	Adult	17.696	0
18.035	8.918	PIMO	Adult	13.475	0
244.694	97.774	PIMO	Adult	31.497	0
36.304	141.943	PIMO	Adult	113.172	0
26.106	187.942	PIMO	Adult	78.514	0
111.725	160.422	PIMO	Adult	13.76	0
275.244	193.091	PIMO	Adult	9.593	0
127.998	111.766	PIMO	Adult	16.997	0
178.822	201.445	PIMO	Adult	108.626	0
240.97	123.137	PIMO	Adult	7.32	0
117.201	258.578	PIMO	Adult	19.894	0
296.385	18.981	PIMO	Adult	11.119	0
211.82	158.345	PIMO	Adult	26.76	0
270.192	166.281	PIMO	Adult	13.101	0
183.866	135.229	PIMO	Adult	7.081	0
43.801	258.65	PIMO	Adult	21.301	0
19.612	25.914	PIMO	Adult	32.408	0
203.415	292.249	PIMO	Adult	2.507	0
242.996	130.921	PIMO	Adult	57.27	0
161.19	226.2	PIMO	Adult	4.806	0
135.409	70.929	PIMO	Adult	8.999	0
194.938	143.845	PIMO	Adult	8.783	0
292.327	248.976	PIMO	Adult	17.824	0
126.787	117.1	PIMO	Adult	11.749	0
17.912	124.989	PIMO	Adult	10.725	0
261.641	263.806	PIMO	Adult	30.194	0
15.972	222.096	PIMO	Adult	6.175	0
204.411	228.995	PIMO	Adult	20.937	0
44.043	209.214	PIMO	Adult	13.33	0
194.585	167.647	PIMO	Adult	27.067	0
51.317	52.473	PIMO	Adult	6.665	0
247.132	198.019	PIMO	Adult	30.511	0
5.166	44.024	PIMO	Adult	11.745	0
279.158	218.5	PIMO	Adult	171.035	0
255.129	271.283	PIMO	Adult	22.584	0
278.899	22.075	PIMO	Adult	35.601	0
257.725	65.336	PIMO	Adult	5.366	0
71.303	63.207	PIMO	Adult	10.595	0
214.858	229.522	PIMO	Adult	26.211	0
23.789	143.758	PIMO	Adult	2.837	0
67.08	189.088	PIMO	Adult	20.634	0
295.584	151.977	PIMO	Adult	15.115	0
288.141	111.419	PIMO	Adult	8.605	0
36.591	221.231	PIMO	Adult	24.519	0
11.485	257.89	PIMO	Adult	11.131	0
210.538	137.271	PIMO	Adult	26.104	0
117.516	232.639	PIMO	Adult	6.021	0
238.067	209.09	PIMO	Adult	2.53	0
112.151	194.426	PIMO	Adult	11.797	0
