X	Y	Species	Type	Diam	Height
22.86	184.82	ABMA	Adult	3.77	0
192.74	147.43	ABMA	Adult	26.12	0
187.67	269.04	ABMA	Adult	17.75	0
176.7	217.88	ABMA	Adult	14.99	0
20.34	289.12	ABMA	Adult	7.6	0
102.07	281.43	ABMA	Adult	22.66	0
236.25	117.96	ABMA	Adult	4.83	0
70.61	101.54	ABMA	Adult	3.83	0
140.31	31.1	ABMA	Adult	18.88	0
48.16	218.66	ABMA	Adult	0.54	0
16.73	265.68	ABMA	Adult	23.05	0
288.94	298.03	ABMA	Adult	0.69	0
135.71	260.13	ABMA	Adult	11.42	0
293.87	124.32	ABMA	Adult	5.56	0
55.67	268.08	ABMA	Adult	138.43	0
245.01	48.85	ABMA	Adult	3.01	0
169.19	14.03	ABMA	Adult	2.11	0
167.17	144.84	ABMA	Adult	149.92	0
230.37	224.35	ABMA	Adult	187.02	0
199.61	51.16	ABMA	Adult	32.58	0
288.1	177.88	ABMA	Adult	4.22	0
227.02	76.91	ABMA	Adult	4.07	0
131.27	273.63	ABMA	Adult	9.77	0
72	169.32	ABMA	Adult	20.22	0
36.85	111.1	ABMA	Adult	4.78	0
41.54	276.47	ABMA	Adult	0.46	0
188.88	4.98	ABMA	Adult	7.87	0
114.82	271.9	ABMA	Adult	3.92	0
294.94	55.94	ABMA	Adult	0.48	0
157.2	33.62	ABMA	Adult	9.94	0
114.51	35.32	ABMA	Adult	1.17	0
168.81	83.89	ABMA	Adult	17.44	0
289.84	214.32	ABMA	Adult	2.88	0
277.87	79.18	ABMA	Adult	438.25	0
287.9	71.55	ABMA	Adult	38.31	0
135.82	264.85	ABMA	Adult	93.23	0
70.49	156.49	ABMA	Adult	61.87	0
186.96	202.63	ABMA	Adult	23.7	0
289.22	285.23	ABMA	Adult	9.51	0
169.32	253.14	ABMA	Adult	3.88	0
161.06	41.66	ABMA	Adult	93.32	0
266.24	87.03	ABMA	Adult	12.86	0
217.77	201.4	ABMA	Adult	89.38	0
134.39	254.79	ABMA	Adult	48.97	0
274.72	66.66	ABMA	Adult	45.52	0
290.25	104.7	ABMA	Adult	11.87	0
274.3	188.07	ABMA	Adult	79.8	0
159.82	233.16	ABMA	Adult	24.26	0
8.51	217.15	ABMA	Adult	5.51	0
232.88	86.35	ABMA	Adult	33.85	0
285.5	287.49	ABMA	Adult	12.09	0
160.8	67.8	ABMA	Adult	27.55	0
213.35	246.67	ABMA	Adult	81.86	0
113.96	103.37	ABMA	Adult	23.34	0
117.35	81.55	ABMA	Adult	9.22	0
90.37	174.32	ABMA	Adult	5.63	0
294.98	295.71	ABMA	Adult	13.03	0
64.11	104.65	ABMA	Adult	13.98	0
129.23	82.22	ABMA	Adult	32.26	0
33.85	271.58	ABMA	Adult	15.01	0
102.72	265.71	ABMA	Adult	16.59	0
118.56	10.04	ABMA	Adult	21.23	0
151.41	225.39	ABMA	Adult	7.46	0
232.15	31.26	ABMA	Adult	2.04	0
64.83	113.47	ABMA	Adult	46.25	0
288.42	171.69	ABMA	Adult	33.63	0
77.55	127.92	ABMA	Adult	18.75	0
200.08	93.64	ABMA	Adult	18.77	0
258.91	99.1	ABMA	Adult	5.52	0
173.31	205.99	ABMA	Adult	0.21	0
92.42	179.75	ABMA	Adult	61.26	0
220.99	128.8	ABMA	Adult	5.61	0
221.35	24.74	ABMA	Adult	38.75	0
285.58	124.54	ABMA	Adult	2.93	0
269.32	95.98	ABMA	Adult	7.18	0
243.06	264.5	ABMA	Adult	45.27	0
244.3	15.03	ABMA	Adult	1.68	0
78.31	144.06	ABMA	Adult	106.09	0
267.5	64.14	ABMA	Adult	0.93	0
222.09	141.18	ABMA	Adult	17.19	0
109.79	257.15	ABMA	Adult	10	0
64.05	219.21	ABMA	Adult	0.59	0
185.22	161.33	ABMA	Adult	1.92	0
190.01	157.34	ABMA	Adult	37.31	0
217	147.06	ABMA	Adult	66.96	0
256.02	189.74	ABMA	Adult	4.7	0
138.31	27.4	ABMA	Adult	19.41	0
290.77	109.26	ABMA	Adult	11.32	0
248.03	127.49	ABMA	Adult	13.81	0
233.58	206.72	ABMA	Adult	1.71	0
273.37	254.65	ABMA	Adult	50.55	0
87.47	101.48	ABMA	Adult	43.53	0
194.25	221.95	ABMA	Adult	13.67	0
283.39	270.43	ABMA	Adult	129.1	0
297.57	211.73	ABMA	Adult	7.68	0
265.09	250.27	ABMA	Adult	15.91	0
247.91	123.7	ABMA	Adult	11.75	0
213.7	85.57	ABMA	Adult	5.24	0
42.93	177.15	ABMA	Adult	16.22	0
185.94	182.95	ABMA	Adult	1.04	0
298.95	11.17	ABMA	Adult	92.34	0
213.92	180.74	ABMA	Adult	1.24	0
173.21	228.45	ABMA	Adult	0.54	0
161.74	27.25	ABMA	Adult	2.48	0
29.23	151.23	ABMA	Adult	45.91	0
7.91	245.3	ABMA	Adult	0.41	0
232.13	275.24	ABMA	Adult	0.3	0
160.94	106.52	ABMA	Adult	15.5	0
289.56	142.42	ABMA	Adult	6.79	0
281.64	282.99	ABMA	Adult	19.74	0
286.37	290.5	ABMA	Adult	11.27	0
162.12	70.09	ABMA	Adult	0.54	0
86.98	268.96	ABMA	Adult	24.83	0
186.14	80.83	ABMA	Adult	71.05	0
39.22	169.29	ABMA	Adult	351.39	0
236.9	268.13	ABMA	Adult	29.56	0
89.14	206.53	ABMA	Adult	27.05	0
125.57	285.04	ABMA	Adult	26.96	0
279.99	248.38	ABMA	Adult	14.57	0
87.3	282.51	ABMA	Adult	23.05	0
130.49	205.53	ABMA	Adult	13.75	0
200.46	243.94	ABMA	Adult	13.42	0
50.29	211.12	ABMA	Adult	85.86	0
72.32	202.95	ABMA	Adult	0.37	0
213.88	81.82	ABMA	Adult	34.71	0
63.45	233.01	ABMA	Adult	15.51	0
186.52	263.76	ABMA	Adult	2.4	0
250.09	234.99	ABMA	Adult	1.79	0
