X	Y	Species	Type	Diam	Height
151.97	101.46	ABMA	Adult	32.25	0
137.76	133.67	ABMA	Adult	5.22	0
194.53	49.32	ABMA	Adult	14.45	0
222.17	187.81	ABMA	Adult	8.71	0
34.25	173.52	ABMA	Adult	29.57	0
190.09	198.64	ABMA	Adult	28.57	0
148.24	209.56	ABMA	Adult	24.73	0
239.55	35.28	ABMA	Adult	5.65	0
294.8	292.47	ABMA	Adult	25.3	0
46.81	208.96	ABMA	Adult	11.29	0
134.96	79.51	ABMA	Adult	13.71	0
146.54	208.06	ABMA	Adult	27.2	0
241.4	113.81	ABMA	Adult	13.78	0
185.68	40.9	ABMA	Adult	7	0
210.15	214.41	ABMA	Adult	10.6	0
153.37	138.64	ABMA	Adult	112.53	0
249.25	237.43	ABMA	Adult	5.4	0
266.16	5.41	ABMA	Adult	9.88	0
10.4	228.5	ABMA	Adult	28.28	0
31.95	172.52	ABMA	Adult	82.05	0
252.47	252.9	ABMA	Adult	53.38	0
107.32	279.91	ABMA	Adult	520.89	0
187.25	94.11	ABMA	Adult	3.92	0
177.34	297.59	ABMA	Adult	73.16	0
68.84	281.89	ABMA	Adult	12.41	0
178.18	211.78	ABMA	Adult	2.97	0
282.28	268.82	ABMA	Adult	12.05	0
288.85	81.82	ABMA	Adult	13.77	0
189.85	237.79	ABMA	Adult	10.08	0
226.22	42.1	ABMA	Adult	12.41	0
246.17	269.91	ABMA	Adult	51.4	0
56.52	147.63	ABMA	Adult	12.5	0
237.35	274.82	ABMA	Adult	9.27	0
10.16	298.55	ABMA	Adult	10.05	0
182.88	18.12	ABMA	Adult	10	0
215.47	133.73	ABMA	Adult	45.42	0
73.11	161.84	ABMA	Adult	19.93	0
223.14	73.34	ABMA	Adult	11.97	0
1.01	285.7	ABMA	Adult	16.37	0
151.6	59.37	ABMA	Adult	3.53	0
9.21	217.65	ABMA	Adult	3.18	0
102.67	240.19	ABMA	Adult	48.18	0
168.27	201.47	ABMA	Adult	3.97	0
164.8	141.78	ABMA	Adult	15.02	0
295.22	166.24	ABMA	Adult	255.65	0
268.13	37.26	ABMA	Adult	9.08	0
72.2	116.51	ABMA	Adult	107.94	0
263.56	16.33	ABMA	Adult	8.98	0
190.99	240.54	ABMA	Adult	13.14	0
201.56	18.18	ABMA	Adult	10.94	0
3.25	113.04	ABMA	Adult	3.33	0
255.23	288.9	ABMA	Adult	2.35	0
284.73	109.12	ABMA	Adult	20.06	0
250.61	142.26	ABMA	Adult	2.43	0
192.38	271.43	ABMA	Adult	7.08	0
162.92	88.11	ABMA	Adult	61.93	0
232.83	290.83	ABMA	Adult	186.03	0
87.91	165.22	ABMA	Adult	156.03	0
164.84	154.06	ABMA	Adult	11.75	0
69.55	100.23	ABMA	Adult	13.33	0
112.72	7.27	ABMA	Adult	2.79	0
56.57	123.93	ABMA	Adult	10.68	0
256.39	86.03	ABMA	Adult	38.05	0
17.53	242.37	ABMA	Adult	14.1	0
120.78	99.55	ABMA	Adult	61.65	0
158.36	125.2	ABMA	Adult	33.69	0
199.77	103.66	ABMA	Adult	59.57	0
54.95	227.33	ABMA	Adult	17.46	0
239.05	4.52	ABMA	Adult	5.93	0
149.87	79.8	ABMA	Adult	110.23	0
247.25	277.09	ABMA	Adult	14.47	0
259.88	188.16	ABMA	Adult	4.16	0
227.95	104.38	ABMA	Adult	2.16	0
11.83	205.41	ABMA	Adult	53.67	0
155.13	135.7	ABMA	Adult	3.33	0
199.32	175.23	ABMA	Adult	3.47	0
248.73	135.65	ABMA	Adult	71.33	0
130.7	101.79	ABMA	Adult	12.37	0
252.54	274.92	ABMA	Adult	19.79	0
184.09	215.22	ABMA	Adult	1.75	0
165.59	163.66	ABMA	Adult	17.49	0
197.99	284.43	ABMA	Adult	34.41	0
255.09	240.85	ABMA	Adult	21.56	0
282.11	12.63	ABMA	Adult	47.74	0
200.52	76.15	ABMA	Adult	56.41	0
60.16	127.72	ABMA	Adult	1.44	0
60.8	265.98	ABMA	Adult	1.65	0
254.88	253.58	ABMA	Adult	60.67	0
176.38	218.93	ABMA	Adult	3.29	0
58.46	195.46	ABMA	Adult	121.32	0
275.83	212.33	ABMA	Adult	25.11	0
12.74	239.92	ABMA	Adult	51.76	0
123.12	79.3	ABMA	Adult	40.22	0
178.97	266.13	ABMA	Adult	92.83	0
295.15	56.85	ABMA	Adult	0.52	0
9.45	195.14	ABMA	Adult	98.41	0
114.07	106.45	ABMA	Adult	10.55	0
287.67	292.71	ABMA	Adult	46.48	0
248.64	180.23	ABMA	Adult	2.08	0
36.61	151.58	ABMA	Adult	4.6	0
69.17	135.51	ABMA	Adult	109.08	0
299.07	188.1	ABMA	Adult	3.77	0
62.17	203.68	ABMA	Adult	12.63	0
245.38	169	ABMA	Adult	4.54	0
121.58	3.33	ABMA	Adult	13.51	0
281.74	2.97	ABMA	Adult	26.87	0
140.92	214.04	ABMA	Adult	118.7	0
127.46	148.01	ABMA	Adult	12.08	0
57.12	223.34	ABMA	Adult	8.39	0
91.35	243.26	ABMA	Adult	2.18	0
136.56	241.71	ABMA	Adult	9.56	0
198.94	211.8	ABMA	Adult	2.18	0
182.93	118.96	ABMA	Adult	50.09	0
27.42	273.77	ABMA	Adult	9.19	0
161.69	207.68	ABMA	Adult	3.92	0
174.34	119.35	ABMA	Adult	141.53	0
76.44	142.39	ABMA	Adult	9.27	0
158.79	115.64	ABMA	Adult	11.01	0
168.35	238.22	ABMA	Adult	19.34	0
168.09	44.79	ABMA	Adult	50.68	0
189.37	39.01	ABMA	Adult	37.19	0
13.9	256.27	ABMA	Adult	39.46	0
200.36	90.46	ABMA	Adult	20.03	0
165.43	220.2	ABMA	Adult	7.37	0
178.19	64.83	ABMA	Adult	62.58	0
221.24	117.89	ABMA	Adult	10.65	0
43.57	251.43	ABMA	Adult	11.36	0
19.81	284.48	ABMA	Adult	6.21	0
83.34	242.03	ABMA	Adult	46.34	0
97.36	124.24	ABMA	Adult	6.98	0
281.9	49.62	ABMA	Adult	2.2	0
296.9	110.34	ABMA	Adult	17.51	0
189.23	293.18	ABMA	Adult	19.9	0
6.74	203.23	ABMA	Adult	50.68	0
104.58	13.12	ABMA	Adult	25.74	0
240.33	195.57	ABMA	Adult	4.07	0
244.13	133.44	ABMA	Adult	55.95	0
106.8	17.17	ABMA	Adult	10.4	0
122.7	170.66	ABMA	Adult	20.34	0
118.9	167.58	ABMA	Adult	5.02	0
112.91	194.92	ABMA	Adult	11.35	0
16.11	256.61	ABMA	Adult	31.38	0
33.02	139.96	ABMA	Adult	81.61	0
261.22	217.81	ABMA	Adult	18.56	0
109.62	153.47	ABMA	Adult	7.2	0
241.73	193.33	ABMA	Adult	77.85	0
31.94	257.96	ABMA	Adult	13.24	0
245.73	122.35	ABMA	Adult	63.18	0
106.48	252.94	ABMA	Adult	2.68	0
206.95	205.82	ABMA	Adult	8.61	0
250.03	148.84	ABMA	Adult	6.78	0
38.79	153.19	ABMA	Adult	18.99	0
150.29	212.94	ABMA	Adult	10.28	0
187.99	88.12	ABMA	Adult	21.34	0
237.37	280.7	ABMA	Adult	20.65	0
127.53	241.65	ABMA	Adult	1.49	0
98.63	124.21	ABMA	Adult	53.44	0
6.43	106.54	ABMA	Adult	20.54	0
23.56	274.02	ABMA	Adult	23.04	0
23.57	264.48	ABMA	Adult	29.58	0
146.51	106.69	ABMA	Adult	23.87	0
240.84	34.12	ABMA	Adult	6.95	0
170.19	148.94	ABMA	Adult	44.61	0
119.86	140.25	ABMA	Adult	14.49	0
217.32	243.3	ABMA	Adult	2.29	0
278.25	101.03	ABMA	Adult	164.14	0
184.25	246.65	ABMA	Adult	18.38	0
84.93	233.21	ABMA	Adult	6.85	0
242.62	36.77	ABMA	Adult	15.67	0
109.39	14.1	ABMA	Adult	8.99	0
197.38	249.49	ABMA	Adult	22.47	0
117.3	11.27	ABMA	Adult	20.56	0
126.05	161.6	ABMA	Adult	63.97	0
278.89	208.08	ABMA	Adult	65.66	0
28.39	125.69	ABMA	Adult	13.39	0
158.82	155.74	ABMA	Adult	24.45	0
155.87	41.68	ABMA	Adult	9.62	0
267.29	83.52	ABMA	Adult	4.91	0
173.61	268.32	ABMA	Adult	43.61	0
130.32	280.15	ABMA	Adult	5.72	0
209.22	275.56	ABMA	Adult	23.1	0
53.43	164.57	ABMA	Adult	11.82	0
86.99	216.37	ABMA	Adult	8.52	0
173.82	44.01	ABMA	Adult	5.53	0
168.04	270.1	ABMA	Adult	6.24	0
30.12	152.83	ABMA	Adult	25.88	0
112.77	93.58	ABMA	Adult	21.23	0
92.66	163.64	ABMA	Adult	3.68	0
13.02	240.25	ABMA	Adult	113.82	0
132.82	215.35	ABMA	Adult	36.03	0
6.63	168.4	ABMA	Adult	10.12	0
90.43	261.37	ABMA	Adult	12.13	0
212.13	168.5	ABMA	Adult	32.5	0
51.05	218.71	ABMA	Adult	2.5	0
55.82	179.89	ABMA	Adult	51	0
233.54	240.82	ABMA	Adult	27.1	0
113.86	124.7	ABMA	Adult	7.09	0
54.32	113.78	ABMA	Adult	6.53	0
12.39	242.8	ABMA	Adult	4.46	0
32.93	238.69	ABMA	Adult	24.66	0
49.41	241.25	ABMA	Adult	14.62	0
161.18	91.63	ABMA	Adult	16.05	0
258.26	99.37	ABMA	Adult	40.3	0
117.92	281.82	ABMA	Adult	5.99	0
262.18	78.97	ABMA	Adult	7.9	0
158.89	80.74	ABMA	Adult	30.37	0
168.21	116.3	ABMA	Adult	335.67	0
1.59	113.8	ABMA	Adult	39.44	0
224.05	157.71	ABMA	Adult	21.26	0
35.03	122.67	ABMA	Adult	55.22	0
267.4	207	ABMA	Adult	4.89	0
119.02	62.27	ABMA	Adult	10.9	0
149.49	157.38	ABMA	Adult	6.89	0
233.6	38.23	ABMA	Adult	76.08	0
